genre_1,genre_2,co_occurrence_count
electro house,tropical house,1
german techno,german techno,1
german techno,pop,1
german techno,post-teen pop,1
german techno,tropical house,1
pop,pop edm,1
pop edm,pop edm,1
pop edm,uk pop,1
dance pop,uk contemporary r&b,1
pop,uk contemporary r&b,1
pop rap,uk contemporary r&b,1
r&b,uk contemporary r&b,1
uk contemporary r&b,uk contemporary r&b,1
modern rock,rock,1
rock,rock,1
hip hop,vapor trap,1
pop rap,vapor trap,1
rap,vapor trap,1
southern hip hop,vapor trap,1
trap music,vapor trap,1
vapor trap,vapor trap,1
brostep,brostep,1
brostep,progressive electro house,1
progressive electro house,progressive electro house,1
tropical house,uk pop,1
dance pop,electropop,1
dance pop,etherpop,1
electropop,electropop,1
electropop,etherpop,1
electropop,indie poptimism,1
electropop,pop,1
electropop,post-teen pop,1
etherpop,etherpop,1
etherpop,indie poptimism,1
etherpop,pop,1
etherpop,post-teen pop,1
hip hop,indie pop rap,1
indie pop rap,indie pop rap,1
indie pop rap,pop,1
indie pop rap,pop rap,1
indie pop rap,rap,1
dance pop,hip pop,1
hip pop,hip pop,1
hip pop,pop,1
hip pop,pop rap,1
hip pop,post-teen pop,1
hip pop,rap,1
pop rap,post-teen pop,1
post-teen pop,rap,1
indie pop,indie pop,1
indie pop,modern rock,1
boy band,boy band,1
boy band,dance pop,1
boy band,pop,1
boy band,post-teen pop,1
canadian contemporary r&b,canadian pop,1
canadian contemporary r&b,rap,1
conscious hip hop,west coast rap,1
hip hop,west coast rap,1
pop rap,west coast rap,1
rap,west coast rap,1
west coast rap,west coast rap,1
emo rap,trap music,1
canadian pop,viral pop,1
cali rap,cali rap,1
cali rap,hip hop,1
cali rap,pop,1
cali rap,pop rap,1
cali rap,rap,1
cali rap,southern hip hop,1
cali rap,trap music,1
detroit hip hop,detroit hip hop,1
detroit hip hop,hip hop,1
detroit hip hop,pop,1
detroit hip hop,pop rap,1
detroit hip hop,rap,1
detroit hip hop,southern hip hop,1
detroit hip hop,trap music,1
uk pop,viral pop,1
indie poptimism,viral pop,1
edm,house,1
edm,progressive house,1
edm,uk dance,1
electro house,house,1
electro house,progressive house,1
electro house,uk dance,1
house,house,1
house,pop,1
house,progressive house,1
house,uk dance,1
pop,progressive house,1
pop,uk dance,1
progressive house,progressive house,1
progressive house,uk dance,1
uk dance,uk dance,1
atl hip hop,dirty south rap,1
dirty south rap,pop,1
hip hop,miami hip hop,1
miami hip hop,pop,1
miami hip hop,pop rap,1
miami hip hop,rap,1
miami hip hop,southern hip hop,1
canadian pop,dance pop,1
canadian pop,post-teen pop,1
chicago rap,conscious hip hop,1
chicago rap,hip hop,1
chicago rap,pop rap,1
chicago rap,rap,1
pop rap,urban contemporary,1
rap,urban contemporary,1
conscious hip hop,gangster rap,1
conscious hip hop,southern hip hop,1
conscious hip hop,trap music,1
conscious hip hop,underground hip hop,1
gangster rap,underground hip hop,1
hip hop,underground hip hop,1
pop rap,underground hip hop,1
rap,underground hip hop,1
southern hip hop,underground hip hop,1
trap music,underground hip hop,1
underground hip hop,underground hip hop,1
indie r&b,indie r&b,1
indie r&b,indietronica,1
indie r&b,uk alternative pop,1
indietronica,indietronica,1
indietronica,uk alternative pop,1
uk alternative pop,uk alternative pop,1
metropopolis,metropopolis,1
metropopolis,modern rock,1
metropopolis,pop,1
metropopolis,tropical house,1
modern rock,pop,1
modern rock,tropical house,1
post-teen pop,urban contemporary,1
conscious hip hop,dmv rap,1
dmv rap,dmv rap,1
dmv rap,hip hop,1
dmv rap,pop rap,1
dmv rap,rap,1
canadian contemporary r&b,dance pop,1
canadian contemporary r&b,post-teen pop,1
canadian contemporary r&b,uk pop,1
crunk,crunk,1
crunk,dirty south rap,1
crunk,gangster rap,1
crunk,hip hop,1
crunk,memphis hip hop,1
crunk,pop rap,1
crunk,rap,1
crunk,southern hip hop,1
crunk,trap music,1
dirty south rap,gangster rap,1
dirty south rap,memphis hip hop,1
gangster rap,memphis hip hop,1
hip hop,memphis hip hop,1
memphis hip hop,memphis hip hop,1
memphis hip hop,pop rap,1
memphis hip hop,rap,1
memphis hip hop,southern hip hop,1
memphis hip hop,trap music,1
francoton,francoton,1
