genre_1,genre_2,co_occurrence_count
modern rock,pop punk,1
modern rock,pop rock,1
modern rock,post-teen pop,1
neo mellow,pop punk,1
pop punk,pop rock,1
pop punk,post-teen pop,1
modern rock,rock,1
rock,rock,1
permanent wave,permanent wave,1
permanent wave,pop,1
atl hip hop,trap music,1
canadian hip hop,canadian hip hop,1
canadian hip hop,canadian pop,1
canadian hip hop,hip hop,1
canadian hip hop,pop rap,1
canadian hip hop,rap,1
canadian hip hop,toronto rap,1
canadian pop,hip hop,1
canadian pop,pop rap,1
canadian pop,rap,1
canadian pop,toronto rap,1
hip hop,toronto rap,1
pop rap,toronto rap,1
rap,toronto rap,1
toronto rap,toronto rap,1
dance pop,latin,1
latin,latin,1
latin,miami hip hop,1
latin,pop,1
latin,pop rap,1
detroit hip hop,detroit hip hop,1
detroit hip hop,hip hop,1
detroit hip hop,pop,1
detroit hip hop,pop rap,1
detroit hip hop,rap,1
detroit hip hop,southern hip hop,1
detroit hip hop,trap music,1
g funk,g funk,1
g funk,gangster rap,1
g funk,hip hop,1
g funk,pop rap,1
g funk,rap,1
g funk,west coast rap,1
gangster rap,west coast rap,1
hip hop,west coast rap,1
pop rap,west coast rap,1
rap,west coast rap,1
west coast rap,west coast rap,1
gangster rap,southern hip hop,1
gangster rap,trap music,1
gangster rap,underground hip hop,1
hip hop,underground hip hop,1
pop rap,underground hip hop,1
rap,underground hip hop,1
southern hip hop,underground hip hop,1
trap music,underground hip hop,1
underground hip hop,underground hip hop,1
hip hop,pittsburgh rap,1
pittsburgh rap,pittsburgh rap,1
pittsburgh rap,pop,1
pittsburgh rap,pop rap,1
pittsburgh rap,rap,1
pittsburgh rap,southern hip hop,1
pittsburgh rap,trap music,1
alternative r&b,alternative r&b,1
alternative r&b,atl hip hop,1
alternative r&b,dance pop,1
alternative r&b,electropop,1
alternative r&b,escape room,1
alternative r&b,neo soul,1
alternative r&b,pop,1
alternative r&b,r&b,1
atl hip hop,electropop,1
atl hip hop,escape room,1
atl hip hop,neo soul,1
dance pop,escape room,1
dance pop,neo soul,1
electropop,escape room,1
electropop,neo soul,1
electropop,r&b,1
escape room,escape room,1
escape room,neo soul,1
escape room,pop,1
escape room,r&b,1
neo soul,neo soul,1
neo soul,pop,1
neo soul,r&b,1
atl hip hop,urban contemporary,1
australian dance,electropop,1
australian dance,pop,1
australian pop,viral pop,1
electropop,talent show,1
electropop,viral pop,1
talent show,viral pop,1
uk pop,viral pop,1
australian pop,neo mellow,1
australian pop,pop rock,1
neo mellow,talent show,1
neo mellow,uk pop,1
pop rock,talent show,1
pop rock,uk pop,1
australian pop,pop rap,1
pop rap,uk pop,1
bergen indie,bergen indie,1
bergen indie,electropop,1
bergen indie,folk-pop,1
bergen indie,indietronica,1
bergen indie,nz pop,1
electropop,folk-pop,1
electropop,indietronica,1
electropop,nz pop,1
folk-pop,indietronica,1
folk-pop,nz pop,1
indietronica,indietronica,1
indietronica,nz pop,1
nz pop,nz pop,1
british soul,british soul,1
british soul,pop,1
british soul,uk pop,1
canadian pop,electropop,1
canadian pop,indie poptimism,1
canadian pop,uk pop,1
dance pop,indie poptimism,1
electropop,indie poptimism,1
indie poptimism,indie poptimism,1
indie poptimism,pop,1
indie poptimism,post-teen pop,1
indie poptimism,uk pop,1
chicago rap,chicago rap,1
chicago rap,hip hop,1
chicago rap,pop rap,1
chicago rap,rap,1
conscious hip hop,conscious hip hop,1
conscious hip hop,nc hip hop,1
conscious hip hop,pop rap,1
conscious hip hop,rap,1
nc hip hop,nc hip hop,1
nc hip hop,pop rap,1
nc hip hop,rap,1
contemporary country,dance pop,1
country,dance pop,1
country dawn,dance pop,1
country dawn,pop,1
country dawn,post-teen pop,1
contemporary country,neo mellow,1
country,neo mellow,1
country road,neo mellow,1
country road,pop,1
country road,post-teen pop,1
modern country rock,neo mellow,1
modern country rock,pop,1
modern country rock,post-teen pop,1
dance pop,metropopolis,1
dance pop,tropical house,1
edm,electropop,1
edm,metropopolis,1
edm,post-teen pop,1
edm,tropical house,1
electropop,metropopolis,1
electropop,tropical house,1
metropopolis,metropopolis,1
metropopolis,pop,1
metropopolis,post-teen pop,1
metropopolis,tropical house,1
pop,tropical house,1
post-teen pop,tropical house,1
tropical house,tropical house,1
edm,miami hip hop,1
edm,pop rap,1
electropop,pop rap,1
dance pop,folk-pop,1
europop,folk-pop,1
europop,pop rock,1
folk-pop,pop,1
europop,post-teen pop,1
europop,uk pop,1
hip hop,r&b,1
hip hop,urban contemporary,1
dance pop,hip pop,1
hip pop,hip pop,1
hip pop,pop,1
hip pop,pop rap,1
hip pop,post-teen pop,1
hip pop,rap,1
post-teen pop,rap,1
dance pop,k-hop,1
dance pop,k-pop,1
k-hop,k-hop,1
k-hop,k-pop,1
k-pop,k-pop,1
neo mellow,viral pop,1
pop rock,viral pop,1
post-teen pop,r&b,1
post-teen pop,urban contemporary,1
deep pop r&b,deep pop r&b,1
deep pop r&b,pop rap,1
deep pop r&b,rap,1
deep pop r&b,southern hip hop,1
deep pop r&b,trap music,1
folk-pop,neo mellow,1
hip hop,new orleans rap,1
new orleans rap,new orleans rap,1
new orleans rap,pop,1
new orleans rap,pop rap,1
new orleans rap,rap,1
new orleans rap,trap music,1
modern alternative rock,modern alternative rock,1
