genre_1,genre_2,co_occurrence_count
gangster rap,memphis hip hop,1
gangster rap,southern hip hop,1
memphis hip hop,memphis hip hop,1
memphis hip hop,pop rap,1
memphis hip hop,rap,1
memphis hip hop,southern hip hop,1
memphis hip hop,trap music,1
pop rap,r&b,1
r&b,rap,1
dance pop,viral pop,1
pop,viral pop,1
post-teen pop,viral pop,1
uk pop,viral pop,1
viral pop,viral pop,1
dance pop,urban contemporary,1
pop,urban contemporary,1
r&b,urban contemporary,1
urban contemporary,urban contemporary,1
dutch pop,dutch pop,1
electropop,electropop,1
electropop,pop,1
escape room,escape room,1
reggaeton,reggaeton,1
reggaeton,trap latino,1
trap latino,trap latino,1
